701,5,0,2,5,5,5,3,4,1
702,4,0,5,3,2,0,4,5,0
703,1,0,2,0,2,3,0,5,0
704,1,1,3,3,5,2,4,2,0
705,2,4,4,1,3,3,5,4,4
706,5,1,5,2,4,5,5,0,3
707,2,4,4,2,0,4,1,5,0
708,1,3,3,1,1,0,3,5,2
709,1,0,4,5,0,4,2,4,5
710,2,1,5,1,5,5,5,2,3
711,4,5,4,0,1,1,5,4,0
712,0,0,0,2,4,0,3,1,1
713,3,3,1,5,3,2,2,2,2
714,2,5,1,4,0,0,5,4,4
715,0,3,1,4,2,3,4,3,3
716,4,1,0,5,1,4,4,0,5
717,4,3,2,0,3,3,1,3,3
718,2,4,4,4,0,5,1,5,4
719,5,2,4,4,2,2,0,3,0
720,3,0,5,5,1,4,1,1,2
721,0,1,1,0,5,1,0,5,3
722,2,1,5,0,4,2,5,2,3
723,3,3,2,1,2,3,1,5,4
724,1,5,2,3,5,1,0,1,5
725,5,4,3,2,3,3,3,2,1
726,2,0,0,2,4,0,3,2,0
727,2,5,0,4,0,4,5,4,5
728,1,0,4,1,1,0,4,5,4
729,3,0,2,1,4,1,1,2,5
730,1,3,3,3,2,3,0,5,1
731,5,5,0,2,5,0,3,1,0
732,2,4,2,2,3,3,3,2,4
733,0,4,5,5,0,4,2,4,5
734,1,0,4,1,1,0,4,5,4
735,5,0,0,2,4,0,3,2,0
736,2,3,2,2,2,3,3,5,4
737,3,1,2,1,1,1,1,5,5
738,5,2,5,4,0,4,0,5,2
739,4,1,1,5,1,0,4,0,4
740,4,1,1,5,1,0,4,0,4
741,0,3,1,2,3,4,1,3,3
742,2,1,5,5,5,1,3,1,1
743,4,1,2,2,2,0,4,5,3
744,4,2,4,1,5,1,0,0,5
745,3,0,1,4,1,2,1,1,0
746,5,1,1,2,4,0,5,3,5
747,4,1,5,0,1,1,4,4,2
748,4,1,1,5,3,3,3,4,1
749,3,5,1,4,0,0,1,3,5
750,5,5,2,0,2,3,2,0,0
751,2,1,5,3,2,1,5,4,2
752,4,5,1,0,0,5,4,3,1
753,0,3,0,2,5,5,3,2,0
754,1,4,5,2,4,1,3,3,2
755,2,0,1,1,3,4,5,3,3
756,3,5,0,2,0,3,5,0,0
757,1,5,2,3,2,4,1,2,5
758,0,2,4,1,3,0,2,1,3
759,1,4,3,5,5,1,4,0,4
760,5,2,3,0,0,5,3,2,0
761,5,3,3,3,0,5,0,2,0
762,1,4,5,3,5,4,2,0,5
763,0,4,3,5,1,0,4,2,2
764,4,0,3,2,3,1,1,3,1
765,3,1,4,0,4,1,1,5,4
766,2,1,0,2,2,5,5,4,2
767,0,1,2,1,1,5,1,3,1
768,3,1,3,5,3,4,3,3,5
769,5,5,2,3,0,0,4,1,4
770,5,2,0,5,2,1,4,1,5
771,1,4,2,3,0,0,0,5,4
772,3,1,3,5,5,4,3,0,5
773,0,2,2,5,1,1,4,3,4
774,2,3,4,0,2,1,2,4,5
775,2,0,2,5,5,5,5,4,1
776,5,4,4,2,3,1,0,5,3
777,4,1,5,3,2,4,3,0,3
778,3,5,0,4,5,5,1,5,2
779,1,5,5,0,3,0,0,1,2
780,0,2,5,2,1,3,3,1,4
781,5,4,3,3,0,3,1,5,2
782,4,0,1,5,5,2,3,0,2
783,0,2,5,1,1,3,2,1,4
784,0,4,3,2,4,3,2,0,5
785,0,0,1,4,2,4,1,1,4
786,3,3,2,4,0,5,5,3,1
787,0,5,3,5,3,1,4,2,5
788,2,1,0,1,1,2,4,3,5
789,2,1,0,1,1,2,4,3,5
790,0,5,3,4,2,4,4,2,5
791,3,3,2,4,0,5,5,3,1
792,0,0,1,1,3,5,1,1,4
793,3,3,4,0,4,0,2,2,1
794,4,4,0,2,2,5,5,4,3
795,3,5,5,4,5,0,0,2,2
796,1,5,4,0,3,1,0,1,1
797,2,5,1,3,0,3,3,4,5
798,2,0,3,2,4,3,1,0,4
799,3,4,2,0,3,2,3,4,0
800,1,3,5,4,4,5,4,1,4
801,2,2,2,2,2,2,2,2,2
802,5,5,5,5,5,5,5,5,5
803,3,3,3,3,3,3,3,3,3
804,4,4,4,4,4,4,4,4,4
805,0,0,0,0,0,0,0,0,0
806,1,1,1,1,1,1,1,1,1
807,4,4,4,2,2,2,2,2,2
808,2,2,2,5,5,5,5,5,5
809,5,5,5,3,3,3,3,3,3
810,3,3,3,4,4,4,4,4,4
811,2,2,4,2,2,4,2,2,4
812,2,2,1,5,5,1,5,5,1
813,5,5,5,3,3,3,3,3,3
814,0,3,3,0,4,4,0,4,4
815,0,0,0,0,0,0,5,5,2
816,1,1,1,1,1,1,3,4,4
817,0,2,4,0,2,4,5,2,4
818,5,5,2,5,5,2,1,1,1
819,5,5,1,3,3,1,3,3,4
820,0,3,3,0,4,4,0,4,4
821,3,0,0,3,0,0,5,5,2
822,1,1,2,1,1,2,3,4,2
823,0,2,3,0,2,1,4,4,3
824,5,5,2,5,5,2,5,2,1
825,2,5,1,0,3,1,1,1,1
826,0,0,0,4,4,3,0,3,4
827,3,0,4,3,0,4,5,5,4
828,2,2,2,1,1,4,5,3,3
829,2,1,3,5,2,4,5,0,4
830,2,5,5,5,5,3,5,2,3
831,0,0,0,0,3,1,1,1,1
832,5,2,3,3,4,3,3,3,4
833,4,4,4,0,0,5,0,4,0
834,2,2,2,1,1,4,1,2,1
835,2,1,4,5,2,5,5,3,3
836,2,5,5,5,5,3,5,0,0
837,2,0,0,1,3,1,5,2,3
838,3,3,4,2,4,3,1,1,1
839,4,4,1,0,0,0,0,4,0
840,2,4,1,2,1,2,4,4,3
841,2,1,1,5,2,0,3,2,1
842,2,5,5,5,5,3,5,3,0
843,2,0,0,2,3,1,5,0,0
844,4,3,1,3,4,1,4,2,3
845,4,4,5,0,0,1,0,4,2
846,1,2,3,4,1,4,3,5,4
847,4,1,1,4,2,0,4,2,3
848,5,3,0,5,5,3,3,2,1
849,2,0,0,2,3,0,2,5,5
850,4,3,1,3,4,1,5,0,4
851,2,4,5,5,0,1,3,4,2
852,0,1,0,2,1,5,1,4,3
853,1,0,3,1,2,2,3,0,4
854,5,3,2,5,5,4,4,4,4
855,2,0,0,2,3,0,3,2,3
856,1,3,1,4,4,1,2,5,5
857,2,4,5,5,0,1,4,3,5
858,4,5,5,4,5,3,4,4,2
859,0,5,0,1,1,3,0,2,1
860,1,1,5,3,4,5,1,4,2
861,1,0,3,3,2,2,0,0,4
862,0,4,4,5,5,4,0,5,4
863,4,5,2,0,3,2,2,2,3
864,1,3,1,4,4,4,2,5,5
865,5,3,2,1,0,1,3,3,5
866,1,1,5,1,1,0,0,2,3
867,4,5,2,3,2,2,0,0,4
868,5,3,1,1,5,4,1,5,4
869,3,2,3,0,3,2,1,0,2
870,0,4,5,4,4,5,2,5,3
871,0,5,1,1,0,1,2,3,5
872,4,4,5,1,1,0,0,2,3
873,3,5,2,0,2,2,2,5,3
874,1,4,4,3,5,5,5,0,4
875,3,2,2,0,3,1,5,1,1
876,0,4,5,5,5,3,1,0,0
877,4,5,1,3,0,1,0,3,5
878,3,2,2,4,1,2,4,1,0
879,1,4,5,5,2,5,3,0,2
880,3,2,2,3,5,3,5,0,0
881,4,4,5,0,3,1,5,1,1
882,2,2,3,1,4,3,0,0,0
883,1,1,1,5,0,4,4,3,0
884,3,2,2,4,1,2,4,5,4
885,5,5,2,4,2,0,4,0,0
886,3,2,0,3,5,3,1,5,3
887,4,4,5,0,3,1,5,0,4
888,4,2,3,5,4,3,5,1,1
889,5,5,2,4,2,0,4,0,0
890,1,1,1,5,0,4,2,1,0
891,2,2,2,2,1,3,3,4,0
892,2,0,0,5,2,0,0,1,1
893,3,2,0,3,5,1,5,4,4
894,4,4,5,0,3,1,1,5,2
895,3,2,3,4,4,3,5,0,4
896,1,1,1,5,0,4,4,5,5
897,3,2,2,3,1,2,0,3,2
898,3,0,0,3,2,0,4,1,1
899,0,1,4,2,5,4,0,3,2
900,5,1,4,4,3,5,4,0,5
901,3,2,1,4,4,1,5,0,1
902,2,3,3,5,0,4,0,5,5
903,3,3,2,2,1,5,2,2,1
904,3,4,5,0,2,1,3,3,4
905,0,1,5,2,5,5,0,3,0
906,3,1,4,2,3,4,2,0,5
907,0,1,1,2,4,0,1,4,5
908,2,3,4,5,0,4,1,2,3
909,1,3,2,0,2,5,2,4,4
910,5,1,4,4,2,3,5,5,5
911,0,1,3,2,5,2,3,0,3
912,3,1,4,2,3,5,0,3,1
913,2,1,1,4,4,0,2,0,5
914,2,3,4,5,0,4,0,2,1
915,2,5,5,3,1,5,1,0,0
916,4,3,5,1,2,4,0,0,5
917,0,1,1,2,5,2,5,4,4
918,3,1,4,2,3,5,3,0,0
919,1,1,1,0,4,0,0,3,1
920,2,3,4,5,0,4,2,4,2
921,5,5,3,5,1,2,2,3,3
922,5,4,5,3,2,0,3,3,1
923,0,1,2,2,5,4,4,1,0
924,3,1,4,2,3,5,5,4,2
925,2,1,1,3,4,0,3,0,0
926,1,5,2,0,0,3,0,4,4
927,1,2,4,2,1,5,3,5,5
928,5,4,4,3,2,4,3,3,0
929,1,1,2,2,5,4,1,1,0
930,4,5,2,1,3,4,3,5,5
931,1,0,2,1,4,3,2,3,5
932,4,2,0,5,0,2,1,0,3
933,0,0,3,0,1,2,5,5,4
934,4,4,0,4,2,3,4,2,3
935,2,4,3,1,5,0,1,2,3
936,4,5,1,1,3,5,3,5,4
937,5,0,2,5,4,3,5,3,5
938,5,2,0,3,0,2,1,1,2
939,0,0,2,0,1,4,1,1,0
940,2,4,3,0,1,0,0,0,3
941,0,3,3,4,2,2,0,3,5
942,4,5,1,1,3,5,1,2,1
943,1,0,2,1,4,3,3,5,4
944,5,2,0,3,0,2,5,5,5
945,2,4,3,0,1,0,0,0,3
946,2,4,5,1,5,5,4,4,5
947,2,5,1,0,3,5,4,2,1
948,2,3,4,0,4,5,0,0,3
949,5,2,1,3,0,1,1,1,4
950,2,1,5,0,1,3,3,4,0
951,2,3,3,0,2,2,5,4,0
952,2,2,0,2,5,4,1,5,1
953,1,5,5,3,3,5,0,0,5
954,0,2,4,1,0,5,4,1,1
955,1,2,2,5,5,2,1,4,0
956,5,2,2,1,1,1,4,2,2
957,4,0,1,3,2,1,2,1,5
958,3,2,0,2,5,1,2,2,5
959,4,4,1,3,3,1,2,0,0
960,5,2,1,4,4,5,3,4,4
961,4,0,2,0,0,4,3,5,3
962,0,3,5,3,1,5,0,5,1
963,3,2,3,0,2,1,4,3,2
964,0,2,1,3,3,1,2,0,0
965,1,1,5,5,4,5,1,4,4
966,0,3,5,3,1,5,5,1,0
967,1,5,2,4,5,5,5,3,1
968,0,2,4,3,3,0,4,2,2
969,2,1,5,2,4,5,3,0,2
970,3,4,3,0,0,4,0,3,5
971,1,1,0,3,1,1,4,0,5
972,4,1,5,4,2,2,5,0,2
973,1,5,0,4,5,3,4,1,3
974,1,5,5,3,3,0,5,3,0
975,0,1,2,1,1,5,1,3,1
976,1,5,3,1,2,0,4,4,5
977,1,5,5,4,5,4,4,1,3
978,1,2,4,3,3,0,5,3,0
979,5,2,2,3,4,0,1,2,2
980,0,1,2,1,1,5,3,3,0
981,2,5,4,0,2,0,4,1,0
982,0,3,5,4,5,4,5,5,1
983,3,2,4,3,3,1,0,2,1
984,2,5,5,2,4,4,5,3,4
985,2,4,1,1,0,3,0,2,1
986,3,1,2,0,1,0,3,5,3
987,5,0,1,1,2,0,2,0,5
988,3,1,2,5,5,3,0,2,1
989,5,1,4,3,3,0,0,3,5
990,3,5,3,3,4,5,1,4,2
991,0,4,0,2,0,1,1,2,4
992,4,4,2,2,1,5,3,4,4
993,5,0,0,1,2,1,3,3,1
994,3,1,2,5,5,3,2,0,4
995,4,1,4,2,3,0,0,2,1
996,3,5,2,5,2,2,3,3,5
997,2,5,4,4,1,4,5,0,1
998,0,0,0,2,2,1,3,3,5
999,0,5,3,4,5,t,1,3,1
1000,4,2,4,3,3,1,2,4,4
1001,3,5,3,5,4,1,0,2,5
1002,2,4,1,0,0,3,4,2,5
1003,1,0,2,5,1,0,2,4,5
1004,3,1,5,5,2,3,0,2,3
1005,4,2,4,4,5,0,1,3,2
1006,3,5,3,3,3,1,2,4,4
1007,2,0,0,4,4,1,5,2,5
1008,1,3,5,4,0,2,0,5,0
1009,1,0,2,5,1,0,1,1,4
1010,1,0,1,1,2,2,3,5,0
1011,5,3,3,1,5,5,0,3,0
1012,5,2,0,1,3,3,3,5,3
1013,4,4,2,1,4,4,4,2,4
1014,2,4,1,4,0,0,5,2,2
1015,1,3,5,5,1,0,2,0,4
1016,1,2,0,0,2,5,4,2,4
1017,5,3,2,1,5,2,1,1,3
1018,5,2,0,1,3,3,0,3,5
1019,2,4,2,0,4,4,3,5,3
1020,2,4,1,4,0,0,4,1,4
1021,5,0,3,3,1,5,1,5,0
1022,2,5,4,3,2,2,5,0,4
1023,5,2,4,1,5,4,1,1,2
1024,2,4,2,1,3,3,0,3,5
1025,1,2,0,5,4,4,0,5,3
1026,1,0,4,4,0,1,1,0,3
1027,5,0,3,3,1,5,3,2,0
1028,5,2,3,3,2,0,1,1,1
1029,2,4,2,1,5,4,0,3,5
1030,3,2,0,2,3,3,0,5,3
1031,4,4,4,5,4,0,2,0,0
1032,4,1,0,0,0,1,1,4,1
1033,2,3,5,2,1,0,4,5,1
1034,4,2,0,4,2,1,2,3,1
1035,2,0,1,3,5,0,2,3,4
1036,5,2,1,4,3,5,4,2,0
1037,4,3,3,5,4,1,3,5,1
1038,5,1,0,5,0,3,2,4,3
1039,3,0,5,2,1,0,5,4,0
1040,2,0,3,2,2,1,4,4,3
1041,3,2,1,3,5,4,2,3,2
1042,3,1,1,2,3,5,4,2,0
1043,0,1,0,3,4,5,5,4,0
1044,4,4,5,1,0,5,5,5,4
1045,2,3,3,3,5,2,2,4,1
1046,2,0,5,3,1,0,1,0,1
1047,0,5,0,1,4,4,0,3,5
1048,3,1,3,0,2,4,3,3,4
1049,1,4,4,2,5,5,4,2,4
1050,3,1,5,2,3,1,0,4,0
1051,1,1,0,0,4,5,1,0,5
1052,2,4,5,2,0,5,0,3,5
1053,2,3,2,3,1,0,2,5,0
1054,5,4,4,4,2,3,3,0,3
1055,4,2,3,2,5,1,2,2,0
1056,2,1,3,5,4,5,1,0,5
1057,0,5,5,1,0,3,0,0,1
1058,2,3,1,3,1,4,4,5,4
1059,4,3,3,4,2,0,4,0,5
1060,4,2,1,2,5,0,5,4,3
1061,1,1,2,2,3,0,2,2,0
1062,4,1,3,5,4,5,0,4,5
1063,0,5,5,1,0,3,2,5,1
1064,1,4,3,3,1,1,2,3,0
1065,5,0,4,5,1,5,4,1,3
1066,5,2,1,4,5,1,0,1,2
1067,4,1,3,2,3,1,2,2,2
1068,2,3,3,3,4,5,0,4,5
1069,0,2,5,0,0,5,3,5,0
1070,1,4,4,3,1,2,3,0,1
1071,1,1,3,2,2,5,3,2,0
1072,3,5,5,2,5,1,2,3,0
1073,1,0,1,3,3,0,4,4,0
1074,1,1,2,3,4,4,5,4,0
1075,4,5,4,2,0,5,2,3,5
1076,2,0,5,1,1,0,3,4,4
1077,1,1,2,2,2,5,4,4,0
1078,3,1,3,4,5,1,4,4,0
1079,5,0,0,5,3,2,3,3,3
1080,1,0,2,3,4,2,2,3,4
1081,5,2,1,3,0,5,5,5,4
1082,1,4,0,0,1,1,5,0,2
1083,5,0,2,5,2,0,4,4,5
1084,3,4,1,3,5,1,3,1,2
1085,1,1,1,2,3,4,5,3,0
1086,4,3,5,4,4,0,0,2,0
1087,4,3,2,2,0,5,3,5,0
1088,3,0,4,5,1,2,2,1,1
1089,5,4,1,0,2,4,2,0,0
1090,0,4,0,0,5,4,5,1,4
1091,5,3,5,5,3,2,4,1,1
1092,3,2,1,3,4,1,3,3,2
1093,5,3,5,0,2,5,3,3,5
1094,0,2,1,3,5,4,4,0,0
1095,4,1,5,2,3,4,1,4,2
1096,1,1,2,1,4,0,0,4,3
1097,3,2,0,5,0,3,3,0,2
1098,4,1,1,2,1,5,2,5,4
1099,5,1,1,4,2,5,1,4,4
1100,3,4,0,4,5,3,5,3,5
1101,0,2,1,2,3,0,3,3,1
1102,4,1,4,0,4,1,0,0,5
1103,4,5,2,2,0,5,2,3,2
1104,0,5,2,2,1,0,3,1,3
1105,4,5,1,2,2,3,4,4,3
1106,4,5,2,3,5,4,2,3,2
1107,1,2,3,4,3,0,4,0,0
1108,2,0,3,5,4,1,0,1,3
1109,1,1,4,2,0,2,0,0,5
1110,0,4,5,5,1,1,5,3,1
1111,1,2,3,4,2,0,4,3,0
1112,5,3,3,3,5,1,1,5,3
1113,1,0,3,5,3,4,4,2,4
1114,4,1,5,3,4,0,2,0,0
1115,0,4,2,1,0,5,5,4,1
1116,2,1,2,2,1,2,5,5,0
1117,1,0,1,1,2,0,4,4,3
1118,2,1,2,5,5,3,5,4,1
1119,4,4,0,3,3,2,0,5,3
1120,2,0,0,4,4,5,0,1,5
1121,4,3,3,2,0,2,4,3,5
1122,2,0,1,5,1,2,5,1,3
1123,4,1,2,3,2,5,0,0,4
1124,5,4,0,1,5,5,3,1,5
1125,2,5,3,2,3,4,1,4,4
1126,5,3,4,1,4,0,2,5,5
1127,0,0,1,2,0,0,5,5,1
1128,3,3,1,2,1,2,0,4,2
1129,3,3,4,2,2,5,0,4,4
1130,2,5,5,1,5,5,4,1,2
1131,5,4,1,2,3,3,0,0,3
1132,2,5,3,1,4,0,3,1,5
1133,5,2,0,3,0,0,1,0,1
1134,2,4,0,2,1,4,1,3,4
1135,4,5,5,3,2,4,2,2,1
1136,2,4,0,1,5,5,1,0,1
1137,0,3,5,4,3,4,4,2,5
1138,0,1,4,2,4,3,5,5,1
1139,0,1,2,0,0,2,3,1,3
1140,3,0,3,0,1,3,2,5,4
1141,0,1,4,3,2,4,4,2,5
1142,4,5,5,1,5,5,5,5,1
1143,2,4,0,4,3,4,2,2,1
1144,0,3,5,2,4,3,1,0,1
1145,3,0,0,1,0,1,3,2,2
1146,4,5,2,3,1,0,3,0,3
1147,5,2,4,4,2,3,4,1,0
1148,2,5,1,5,5,2,4,5,0
1149,0,4,1,4,3,2,2,4,2
1150,1,3,3,5,4,0,5,0,0
1151,5,1,4,1,0,1,2,0,2
1152,5,3,1,3,1,0,3,2,2
1153,0,3,3,2,2,3,1,4,2
1154,0,0,5,2,5,5,4,2,5
1155,2,5,2,4,3,4,4,1,1
1156,5,1,5,3,0,1,3,1,4
1157,2,2,3,0,1,0,1,3,3
1158,2,5,2,2,2,3,4,1,1
1159,5,4,1,0,5,5,5,5,0
1160,2,4,1,4,3,4,3,3,0
1161,0,0,4,5,4,2,4,2,0
1162,3,3,1,1,0,3,5,1,5
1163,4,1,3,0,1,0,3,2,2
1164,5,0,2,1,2,2,5,5,3
1165,3,0,2,0,5,5,0,5,2
1166,1,4,4,3,3,1,3,2,3
1167,4,5,2,1,4,4,1,2,1
1168,0,1,4,4,0,3,1,3,0
1169,5,0,5,4,1,2,4,0,0
1170,2,5,0,2,2,1,4,4,1
1171,4,5,5,3,5,1,3,2,3
1172,5,0,2,2,2,1,1,2,1
1173,3,0,2,5,4,4,2,5,3
1174,0,3,1,3,0,4,0,2,5
1175,4,4,5,0,1,0,4,1,0
1176,5,0,2,2,2,1,3,2,3
1177,1,0,2,4,5,1,5,2,1
1178,3,5,2,1,3,3,0,2,5
1179,4,5,1,5,4,3,4,4,3
1180,4,0,4,4,0,3,1,3,0
1181,5,2,0,1,1,4,0,0,5
1182,0,2,5,2,5,0,2,1,2
1183,4,0,5,0,5,2,4,4,0
1184,3,1,3,2,3,5,3,3,2
1185,1,5,5,3,4,0,0,2,0
1186,1,3,1,4,0,3,3,1,2
1187,4,4,1,4,1,1,4,5,5
1188,3,5,3,3,2,1,2,0,3
1189,0,5,4,0,5,4,5,2,1
1190,2,1,2,5,3,2,5,2,0
1191,1,0,0,3,4,0,1,4,1
1192,5,5,4,3,0,4,0,2,5
1193,2,1,3,1,1,4,4,3,4
1194,3,0,3,2,2,4,4,2,4
1195,1,4,1,4,5,0,3,5,3
1196,4,5,5,5,3,3,5,0,1
1197,5,3,2,2,4,1,1,0,2
1198,2,3,0,1,0,1,4,4,0
1199,0,1,2,2,1,5,5,3,0
1200,5,2,4,0,2,5,1,4,5
1201,2,2,2,2,2,2,2,2,2
1202,5,5,5,5,5,5,5,5,5
1203,3,3,3,3,3,3,3,3,3
1204,4,4,4,4,4,4,4,4,4
1205,0,0,0,0,0,0,0,0,0
1206,1,1,1,1,1,1,1,1,1
1207,4,2,2,4,2,2,4,2,2
1208,2,5,5,2,5,5,2,5,5
1209,5,3,3,5,3,3,5,3,3
1210,3,4,4,3,4,4,3,4,4
1211,4,4,4,2,2,2,2,2,2
1212,1,1,1,2,5,5,2,5,5
1213,5,3,3,5,3,3,5,3,3
1214,3,4,4,3,4,4,0,0,0
1215,0,0,2,0,0,5,0,0,5
1216,1,1,4,1,1,4,1,1,3
1217,4,4,4,2,2,2,0,0,5
1218,2,2,1,5,5,1,5,5,1
1219,1,1,4,5,3,3,5,3,3
1220,3,4,4,3,4,4,0,0,0
1221,0,0,2,0,0,5,3,3,5
1222,2,2,2,1,1,4,1,1,3
1223,3,1,3,2,2,4,0,0,4
1224,2,2,1,5,5,2,5,5,5
1225,1,1,1,5,3,1,2,0,1
1226,0,3,4,0,4,3,0,4,0
1227,4,4,4,0,0,5,3,3,5
1228,2,4,3,2,1,3,2,1,5
1229,3,4,4,1,2,0,2,5,5
1230,5,3,3,5,5,2,2,5,5
1231,0,1,1,0,3,1,0,0,1
1232,3,3,4,2,4,3,5,3,3
1233,4,5,0,4,0,4,4,0,0
1234,2,4,1,2,1,2,2,1,1
1235,4,5,3,1,2,3,2,5,5
1236,5,3,0,5,5,0,2,5,5
1237,0,1,3,0,3,2,2,1,5
1238,4,3,1,3,4,1,3,2,1
1239,1,0,0,4,0,4,4,0,0
1240,1,2,3,4,1,4,2,2,4
1241,1,0,1,1,2,2,2,5,3
1242,5,3,0,5,5,3,2,5,5
1243,0,1,0,0,3,0,2,2,5
1244,1,1,3,3,4,2,4,3,4
1245,5,1,2,4,0,4,4,0,0
1246,3,4,4,2,1,5,1,4,3
1247,1,0,3,1,2,2,4,4,4
1248,0,3,1,3,5,2,5,5,3
1249,0,0,5,0,3,5,2,2,2
1250,1,1,4,3,4,0,4,3,5
1251,5,1,2,4,0,4,2,5,3
1252,0,5,3,1,1,4,0,2,1
1253,3,2,4,0,2,0,1,1,3
1254,2,4,4,3,5,4,5,5,4
1255,0,0,3,0,3,2,2,2,3
1256,1,1,5,3,4,5,1,4,2
1257,5,1,5,4,0,3,2,5,4
1258,5,3,2,5,5,4,4,4,4
1259,0,3,1,5,1,2,0,1,0
1260,5,5,2,1,4,4,1,3,1
1261,3,2,4,0,2,0,1,3,0
1262,4,4,4,4,5,5,0,5,0
1263,2,2,3,5,3,2,4,0,2
1264,1,4,5,3,4,5,1,4,2
1265,2,1,5,3,0,3,5,1,3
1266,5,0,3,1,1,2,1,1,0
1267,2,2,4,5,2,0,4,3,0
1268,1,4,4,3,5,5,5,1,1
1269,3,2,2,2,3,0,3,0,1
1270,5,5,3,4,4,5,0,4,2
1271,1,1,5,5,0,3,0,1,2
1272,5,0,3,4,1,2,4,1,0
1273,2,2,3,5,2,5,3,0,2
1274,4,5,4,4,5,0,1,3,5
1275,2,1,1,2,3,1,3,0,5
1276,5,3,0,4,5,0,0,5,1
1277,1,1,5,5,0,3,4,3,0
1278,2,2,0,2,1,1,3,4,4
1279,5,5,2,4,2,0,1,5,3
1280,2,3,0,2,5,0,3,3,5
1281,5,1,1,4,3,1,4,0,5
1282,3,3,0,2,4,0,2,1,0
1283,1,4,0,1,0,3,1,5,4
1284,2,2,4,2,1,5,3,4,4
1285,2,0,0,5,2,0,5,4,4
1286,0,3,3,2,5,5,3,3,1
1287,5,1,4,4,3,0,4,0,5
1288,3,3,1,2,4,1,4,5,5
1289,2,0,0,5,2,0,5,4,4
1290,1,4,0,1,0,1,1,5,2
1291,2,3,0,2,1,4,2,2,3
1292,0,0,1,0,2,1,2,5,0
1293,0,1,4,2,5,4,3,3,5
1294,5,1,2,4,3,5,4,0,1
1295,3,3,4,2,4,0,3,4,5
1296,1,4,5,1,0,5,1,5,4
1297,2,2,2,2,1,3,3,3,0
1298,0,0,1,0,2,1,3,3,4
1299,4,4,2,1,5,3,0,2,0
1300,4,5,5,1,3,0,5,4,4
1301,1,1,1,2,4,0,3,4,5
1302,3,4,5,3,0,5,2,5,0
1303,2,5,1,3,1,2,3,2,2
1304,5,1,4,4,2,3,3,0,3
1305,5,5,0,1,5,3,0,2,0
1306,4,4,5,1,3,0,3,2,2
1307,1,0,5,1,4,4,0,2,1
1308,4,4,3,3,0,2,2,5,1
1309,2,5,4,3,2,4,1,0,2
1310,4,3,5,1,2,5,5,4,5
1311,3,2,3,1,5,0,0,2,3
1312,4,5,1,1,3,3,3,2,0
1313,1,0,5,1,4,0,2,4,2
1314,4,4,1,3,0,2,2,5,0
1315,5,5,0,5,1,0,2,3,1
1316,5,4,5,3,2,0,4,1,0
1317,1,2,4,1,5,4,0,2,5
1318,4,5,0,1,3,0,3,2,3
1319,1,0,1,1,4,3,1,0,0
1320,4,4,2,3,0,4,2,5,2
1321,3,2,3,5,1,3,5,5,2
1322,5,0,1,4,2,3,5,3,3
1323,2,4,0,1,5,1,0,2,4
1324,4,5,2,1,3,4,3,2,5
1325,1,0,0,1,4,0,2,3,3
1326,2,3,4,5,0,4,1,0,0
1327,4,5,5,2,1,5,1,2,3
1328,4,4,0,4,2,3,5,3,3
1329,2,4,0,1,5,1,1,2,1
1330,2,4,5,5,3,5,4,1,3
1331,2,3,5,0,4,3,1,1,2
1332,0,2,3,2,0,0,4,5,1
1333,3,2,4,0,1,5,0,0,5
1334,0,3,3,4,2,2,4,4,4
1335,3,0,3,4,5,2,2,1,1
1336,1,5,4,5,3,5,4,1,3
1337,2,3,5,0,4,3,5,5,5
1338,0,2,2,2,0,1,5,3,1
1339,2,4,0,0,1,1,0,0,1
1340,3,0,3,4,1,0,2,0,0
1341,3,2,5,3,2,3,0,4,0
1342,1,5,1,5,3,2,4,1,1
1343,2,3,4,0,4,5,1,1,3
1344,0,2,5,2,0,5,5,3,5
1345,3,0,3,4,1,0,2,0,0
1346,5,5,5,4,5,4,2,1,4
1347,1,5,1,5,3,2,2,0,4
1348,4,5,3,3,4,0,2,0,0
1349,1,1,4,2,0,1,5,3,1
1350,5,3,0,1,1,4,2,0,3
1351,3,2,0,3,2,4,2,0,5
1352,0,4,1,2,5,5,2,2,1
1353,5,5,5,5,3,0,1,3,0
1354,4,5,1,2,0,1,0,1,4
1355,2,2,0,2,5,4,1,5,1
1356,2,1,2,2,1,2,5,1,4
1357,1,1,5,0,2,1,4,3,2
1358,0,1,5,2,5,2,3,2,2
1359,1,1,0,4,3,0,4,3,2
1360,1,5,4,2,4,4,5,4,3
1361,2,4,3,0,0,5,4,0,3
1362,5,5,1,3,1,5,0,3,0
1363,3,1,2,2,2,3,3,0,4
1364,1,1,0,2,3,0,0,3,2
1365,5,5,4,1,4,4,1,5,1
1366,5,5,0,3,1,1,0,3,5
1367,2,5,1,5,5,3,1,4,5
1368,4,0,2,2,3,2,0,3,4
1369,5,5,2,1,4,0,2,2,3
1370,3,4,5,4,0,3,3,0,0
1371,0,1,5,1,1,0,1,3,4
1372,5,2,2,1,2,0,4,4,5
1373,0,3,3,5,5,1,1,4,4
1374,5,0,0,5,3,3,1,3,5
1375,2,5,1,1,1,3,0,1,1
1376,3,0,5,5,2,4,1,1,4
1377,5,4,3,5,5,1,1,4,4
1378,4,0,0,2,3,3,1,3,5
1379,2,0,2,2,4,2,5,3,1
1380,2,5,0,1,1,3,0,1,3
